client_id,industry_sector,facility_amount_usd,interest_rate_margin_pct,maturity_date,revenue,ebitda,total_debt,icr,leverage_ratio,internal_rating,pd_percent,ecl_provision,dashboard_status
CORP_00576,Logistics,105846358,5.69,2028-06-24,436377444.0,90353079.0,448291079.0,1.98,4.96,C,0.15,7144629.16,Critical Watchlist
CORP_00577,Retail,233983934,1.19,2031-07-08,50663052.0,10848440.0,47484927.0,4.02,4.38,C,0.15,15793915.55,Critical Watchlist
CORP_00578,Logistics,41396424,2.81,2030-06-30,342892448.0,54632558.0,220748508.0,3.39,4.04,C,0.15,2794258.62,Critical Watchlist
CORP_00579,Commercial Real Estate,9294539,6.12,2026-07-24,349479787.0,74813130.0,332841308.0,2.12,4.45,C,0.15,627381.38,Critical Watchlist
CORP_00580,Technology,150826804,5.04,2027-08-05,426709977.0,109092997.0,269065737.0,4.25,2.47,A,0.01,678720.62,Performing
CORP_00581,Financials,212422521,2.55,2030-04-29,342232168.0,42773226.0,96958688.0,6.26,2.27,A,0.01,955901.34,Performing
CORP_00582,Financials,177716665,2.39,2028-04-20,127809999.0,13355882.0,36812168.0,5.27,2.76,B,0.05,3998624.96,Review Required (High Exposure)
CORP_00583,Energy,140021056,1.03,2031-01-11,328441574.0,33216721.0,92590173.0,6.49,2.79,B,0.05,3150473.76,Performing
CORP_00584,Energy,25840174,4.83,2029-06-05,251707161.0,62402712.0,209504208.0,3.19,3.36,B,0.05,581403.92,Performing
CORP_00585,Commercial Real Estate,6043233,1.27,2030-09-16,24093646.0,5705533.0,17673042.0,5.6,3.1,B,0.05,135972.74,Performing
CORP_00586,Telecommunications,229572511,3.93,2030-07-01,98134090.0,13288658.0,52287987.0,3.01,3.93,B,0.05,5165381.5,Review Required (High Exposure)
CORP_00587,Energy,216426941,6.29,2032-04-16,398542120.0,109744303.0,535039827.0,1.9,4.88,C,0.15,14608818.52,Critical Watchlist
CORP_00588,Healthcare,139747253,1.6,2028-05-24,202544837.0,54482653.0,264489397.0,3.38,4.85,C,0.15,9432939.58,Critical Watchlist
CORP_00589,Technology,121376111,5.92,2030-01-04,124527267.0,19216796.0,76341033.0,2.42,3.97,B,0.05,2730962.5,Performing
CORP_00590,Commercial Real Estate,156171559,6.45,2032-02-22,371923363.0,70753648.0,206482150.0,3.13,2.92,B,0.05,3513860.08,Review Required (High Exposure)
CORP_00591,Manufacturing,133565108,1.34,2027-11-21,410350232.0,41811437.0,189845724.0,3.77,4.54,C,0.15,9015644.79,Critical Watchlist
CORP_00592,Retail,61996736,5.86,2031-07-04,54659465.0,8358173.0,38588247.0,2.09,4.62,C,0.15,4184779.68,Critical Watchlist
CORP_00593,Commercial Real Estate,79583311,3.84,2029-11-23,124721759.0,35640476.0,144965040.0,2.95,4.07,C,0.15,5371873.49,Critical Watchlist
CORP_00594,Commercial Real Estate,76709884,5.99,2031-06-25,178706521.0,19110241.0,64072224.0,2.84,3.35,B,0.05,1725972.39,Performing
CORP_00595,Financials,221453094,4.14,2027-11-03,379978418.0,49427623.0,173224223.0,3.3,3.5,B,0.05,4982694.62,Review Required (High Exposure)
CORP_00596,Aviation,142917119,4.64,2029-03-17,98433345.0,27047631.0,54701415.0,5.41,2.02,A,0.01,643127.04,Performing
CORP_00597,Telecommunications,238448894,3.99,2030-02-04,470130938.0,73068896.0,151151219.0,5.69,2.07,A,0.01,1073020.02,Performing
CORP_00598,Aviation,216401493,5.75,2028-08-01,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00599,Healthcare,187704988,5.04,2032-02-25,154402221.0,31008697.0,87024354.0,3.74,2.81,B,0.05,4223362.23,Review Required (High Exposure)
CORP_00600,Manufacturing,196555830,3.87,2029-12-20,80265009.0,21040113.0,42194600.0,5.96,2.01,A,0.01,884501.24,Performing
CORP_00601,Financials,209939202,5.77,2032-12-14,77188023.0,17540580.0,82394169.0,2.07,4.7,C,0.15,14170896.14,Critical Watchlist
CORP_00602,Manufacturing,20192217,2.35,2028-06-14,33776160.0,3718141.0,7613980.0,7.13,2.05,A,0.01,90864.98,Performing
CORP_00603,Healthcare,191713743,1.87,2031-12-30,27714881.0,3206759.0,14651477.0,3.44,4.57,C,0.15,12940677.65,Critical Watchlist
CORP_00604,Aviation,149510386,1.88,2029-08-29,448398135.0,95337986.0,264796078.0,5.64,2.78,B,0.05,3363983.69,Performing
CORP_00605,Commercial Real Estate,38698788,2.84,2026-06-14,359890716.0,39552880.0,186847442.0,2.88,4.72,C,0.15,2612168.19,Critical Watchlist
CORP_00606,Energy,66819576,2.31,2032-06-19,72124061.0,8083503.0,35668842.0,3.33,4.41,C,0.15,4510321.38,Critical Watchlist
CORP_00607,Energy,131184732,6.12,2031-08-31,299998488.0,74590436.0,205130403.0,3.42,2.75,B,0.05,2951656.47,Performing
CORP_00608,Logistics,235092749,1.58,2029-01-10,123047850.0,24009427.0,112345104.0,3.51,4.68,C,0.15,15868760.56,Critical Watchlist
CORP_00609,Retail,130838555,4.84,2030-10-20,333491737.0,43522226.0,104521261.0,4.46,2.4,A,0.01,588773.5,Performing
CORP_00610,Telecommunications,202579844,2.04,2032-06-10,412787617.0,70472942.0,204970674.0,5.26,2.91,B,0.05,4558046.49,Review Required (High Exposure)
CORP_00611,Healthcare,140965742,5.85,2031-04-23,189727528.0,28103415.0,93289995.0,2.91,3.32,B,0.05,3171729.2,Performing
CORP_00612,Retail,179928880,6.29,2027-01-06,17247778.0,2841495.0,13252696.0,1.99,4.66,C,0.15,12145199.4,Critical Watchlist
CORP_00613,Telecommunications,189514285,3.56,2031-02-24,418420926.0,94678556.0,441878194.0,2.66,4.67,C,0.15,12792214.24,Critical Watchlist
CORP_00614,Retail,185433853,5.83,2028-05-02,496665802.0,124840194.0,394561195.0,3.06,3.16,B,0.05,4172261.69,Review Required (High Exposure)
CORP_00615,Aviation,74397491,1.03,2027-01-19,482460023.0,88489161.0,429559815.0,3.73,4.85,C,0.15,5021830.64,Critical Watchlist
CORP_00616,Telecommunications,221166852,5.51,2031-04-16,476170440.0,142367580.0,687006756.0,2.07,4.83,C,0.15,14928762.51,Critical Watchlist
CORP_00617,Aviation,162512907,2.26,2032-10-28,220568611.0,50145088.0,123147939.0,6.02,2.46,A,0.01,731308.08,Performing
CORP_00618,Commercial Real Estate,78706383,6.0,2027-03-01,479059806.0,66694711.0,166920461.0,3.81,2.5,B,0.05,1770893.62,Performing
CORP_00619,Financials,156759065,1.01,2032-01-18,438562069.0,66890784.0,181022473.0,6.71,2.71,B,0.05,3527078.96,Review Required (High Exposure)
CORP_00620,Aviation,62399769,4.06,2027-09-21,318555819.0,86642060.0,400429196.0,2.53,4.62,C,0.15,4211984.41,Critical Watchlist
CORP_00621,Energy,237425903,5.16,2028-06-13,354973555.0,87664526.0,357394207.0,2.54,4.08,C,0.15,16026248.45,Critical Watchlist
CORP_00622,Retail,249439380,2.42,2032-12-12,482129801.0,53955937.0,158141243.0,4.93,2.93,B,0.05,5612386.05,Review Required (High Exposure)
CORP_00623,Logistics,159497574,2.06,2032-07-02,12824982.0,3600620.0,15759005.0,3.48,4.38,C,0.15,10766086.24,Critical Watchlist
CORP_00624,Technology,150188451,1.46,2027-08-21,92156661.0,23319230.0,105649542.0,3.7,4.53,C,0.15,10137720.44,Critical Watchlist
CORP_00625,Telecommunications,212025440,2.8,2032-05-25,446074628.0,68699717.0,324143873.0,2.9,4.72,C,0.15,14311717.2,Critical Watchlist
CORP_00626,Healthcare,121710653,4.08,2027-08-16,183825086.0,49135832.0,192382784.0,2.98,3.92,B,0.05,2738489.69,Performing
CORP_00627,Logistics,111402148,1.64,2030-08-15,487704885.0,142428999.0,609634311.0,3.81,4.28,C,0.15,7519644.99,Critical Watchlist
CORP_00628,Energy,105952086,3.07,2027-07-27,90545278.0,25789439.0,68402004.0,4.98,2.65,B,0.05,2383921.94,Performing
CORP_00629,Aviation,211411513,1.05,2031-09-07,456878981.0,122245408.0,409990256.0,5.37,3.35,B,0.05,4756759.04,Review Required (High Exposure)
CORP_00630,Financials,234136905,5.5,2031-09-22,452088945.0,95367092.0,291246976.0,3.27,3.05,B,0.05,5268080.36,Review Required (High Exposure)
CORP_00631,Commercial Real Estate,55018037,1.71,2030-09-01,227892853.0,65650199.0,156095652.0,6.77,2.38,A,0.01,247581.17,Performing
CORP_00632,Technology,48351876,2.56,2032-10-06,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00633,Manufacturing,55166883,1.1,2026-06-26,67079437.0,13344786.0,60691326.0,3.93,4.55,C,0.15,3723764.6,Critical Watchlist
CORP_00634,Logistics,199579233,3.38,2027-06-13,419416176.0,106697287.0,342708684.0,3.95,3.21,B,0.05,4490532.74,Review Required (High Exposure)
CORP_00635,Financials,51787763,5.62,2030-06-22,148387146.0,19577087.0,70138459.0,2.76,3.58,B,0.05,1165224.67,Performing
CORP_00636,Manufacturing,70732489,3.16,2028-08-23,17199891.0,4404380.0,16597562.0,3.46,3.77,B,0.05,1591481.0,Performing
CORP_00637,Technology,8693305,1.99,2030-02-26,439654329.0,97085180.0,386801740.0,3.87,3.98,B,0.05,195599.36,Performing
CORP_00638,Healthcare,18470137,5.15,2026-07-17,313435430.0,46084325.0,126122595.0,3.79,2.74,B,0.05,415578.08,Performing
CORP_00639,Healthcare,9466271,5.34,2028-05-02,24919385.0,6876321.0,32490616.0,2.15,4.72,C,0.15,638973.29,Critical Watchlist
CORP_00640,Retail,193934912,1.96,2030-03-18,361807024.0,39054167.0,112376361.0,5.38,2.88,B,0.05,4363535.52,Review Required (High Exposure)
CORP_00641,Technology,174124855,5.24,2031-09-01,247715180.0,50039174.0,225937326.0,2.27,4.52,C,0.15,11753427.71,Critical Watchlist
CORP_00642,Technology,149713028,6.21,2028-12-16,416744774.0,66006533.0,245870903.0,2.51,3.72,B,0.05,3368543.13,Performing
CORP_00643,Manufacturing,167927107,1.92,2026-04-08,87643679.0,12409666.0,51260418.0,3.77,4.13,C,0.15,11335079.72,Critical Watchlist
CORP_00644,Financials,234141519,5.24,2031-03-19,499602522.0,102825336.0,269354576.0,3.92,2.62,B,0.05,5268184.18,Review Required (High Exposure)
CORP_00645,Telecommunications,39654999,4.9,2027-03-11,418955765.0,124384320.0,318491835.0,4.15,2.56,B,0.05,892237.48,Performing
CORP_00646,Manufacturing,32451727,3.6,2027-09-29,61188674.0,11061200.0,45006142.0,3.03,4.07,C,0.15,2190491.57,Critical Watchlist
CORP_00647,Commercial Real Estate,79815222,1.32,2027-08-11,158422273.0,16094429.0,76001639.0,3.64,4.72,C,0.15,5387527.48,Critical Watchlist
CORP_00648,Healthcare,33997889,1.41,2026-12-10,421247793.0,89495015.0,201561256.0,7.51,2.25,A,0.01,152990.5,Performing
CORP_00649,Healthcare,118865200,5.69,2029-08-10,246092177.0,67625892.0,260983684.0,2.54,3.86,B,0.05,2674467.0,Performing
CORP_00650,Retail,239930139,6.45,2031-06-03,249724349.0,61965335.0,138735352.0,4.08,2.24,A,0.01,1079685.63,Performing
CORP_00651,Commercial Real Estate,104967871,4.72,2027-07-25,488666676.0,81432541.0,290014039.0,3.05,3.56,B,0.05,2361777.1,Performing
CORP_00652,Healthcare,53978079,3.45,2027-09-03,381110610.0,91769666.0,413244303.0,2.79,4.5,C,0.15,3643520.33,Critical Watchlist
CORP_00653,Manufacturing,16726298,4.56,2030-09-24,409801257.0,80411924.0,318092049.0,2.79,3.96,B,0.05,376341.7,Performing
CORP_00654,Commercial Real Estate,223825555,4.27,2032-04-09,105626215.0,18373307.0,84992388.0,2.46,4.63,C,0.15,15108224.96,Critical Watchlist
CORP_00655,Manufacturing,60723671,3.11,2031-01-29,182835333.0,27532966.0,58920458.0,6.14,2.14,A,0.01,273256.52,Performing
CORP_00656,Telecommunications,229061323,1.36,2028-08-17,295063726.0,74193128.0,314215830.0,4.03,4.24,C,0.15,15461639.3,Critical Watchlist
CORP_00657,Telecommunications,61564401,5.52,2031-09-11,153486643.0,18898721.0,65661922.0,2.87,3.47,B,0.05,1385199.02,Performing
CORP_00658,Healthcare,51673570,3.05,2032-09-04,25344556.0,3749642.0,18250640.0,2.72,4.87,C,0.15,3487965.98,Critical Watchlist
CORP_00659,Healthcare,83547323,5.5,2032-05-13,102310358.0,16857279.0,71665563.0,2.35,4.25,C,0.15,5639444.3,Critical Watchlist
CORP_00660,Financials,20033888,2.39,2027-06-16,186470151.0,25499084.0,84644541.0,4.37,3.32,B,0.05,450762.48,Performing
CORP_00661,Telecommunications,94132960,1.01,2029-03-23,409073163.0,122377104.0,458079371.0,4.85,3.74,B,0.05,2117991.6,Performing
CORP_00662,Logistics,200922610,1.87,2032-08-27,465620798.0,78476602.0,255603672.0,4.82,3.26,B,0.05,4520758.73,Review Required (High Exposure)
CORP_00663,Logistics,39958762,3.58,2028-12-27,39820895.0,6399722.0,25555008.0,3.1,3.99,B,0.05,899072.14,Performing
CORP_00664,Retail,22028708,6.19,2031-03-17,370534064.0,73158199.0,299780731.0,2.28,4.1,C,0.15,1486937.79,Critical Watchlist
CORP_00665,Telecommunications,9035851,1.56,2028-06-02,365596531.0,105762213.0,216673761.0,8.05,2.05,A,0.01,40661.33,Performing
CORP_00666,Manufacturing,52685442,5.7,2032-03-11,89025519.0,13837115.0,36752451.0,3.69,2.66,B,0.05,1185422.44,Performing
CORP_00667,Manufacturing,39045504,3.9,2030-08-06,68870038.0,15710653.0,31710817.0,5.9,2.02,A,0.01,175704.77,Performing
CORP_00668,Energy,106750176,5.54,2032-08-20,461611150.0,84055553.0,363084316.0,2.31,4.32,C,0.15,7205636.88,Critical Watchlist
CORP_00669,Commercial Real Estate,118751207,2.64,2032-03-10,71674803.0,20869405.0,92435490.0,3.16,4.43,C,0.15,8015706.47,Critical Watchlist
CORP_00670,Aviation,135355017,5.62,2031-10-28,187281512.0,47631341.0,114228753.0,4.12,2.4,A,0.01,609097.58,Performing
CORP_00671,Logistics,87396202,5.25,2030-10-16,327726125.0,71182952.0,230842718.0,3.16,3.24,B,0.05,1966414.55,Performing
CORP_00672,Healthcare,40610155,2.27,2028-02-21,361123882.0,52308317.0,201725703.0,3.83,3.86,B,0.05,913728.49,Performing
CORP_00673,Retail,107912284,1.72,2031-10-07,106839073.0,12215069.0,35281741.0,5.57,2.89,B,0.05,2428026.39,Performing
CORP_00674,Aviation,34469068,5.77,2028-05-30,262064839.0,69028482.0,309206997.0,2.17,4.48,C,0.15,2326662.09,Critical Watchlist
CORP_00675,Technology,121346891,6.3,2027-03-23,343394751.0,35721650.0,102886676.0,3.21,2.88,B,0.05,2730305.05,Performing
CORP_00676,Retail,169402782,1.17,2031-10-15,181619713.0,48328757.0,221231623.0,3.85,4.58,C,0.15,11434687.78,Critical Watchlist
CORP_00677,Technology,14702701,5.02,2030-11-19,346832299.0,59621211.0,205073685.0,3.05,3.44,B,0.05,330810.77,Performing
CORP_00678,Telecommunications,83262145,6.0,2029-07-01,217467117.0,35620441.0,101076051.0,3.36,2.84,B,0.05,1873398.26,Performing
CORP_00679,Technology,172345404,5.72,2031-06-15,158483896.0,25709359.0,97498944.0,2.58,3.79,B,0.05,3877771.59,Review Required (High Exposure)
CORP_00680,Technology,142193970,6.3,2028-12-03,224546695.0,41831628.0,119113140.0,3.25,2.85,B,0.05,3199364.32,Performing
CORP_00681,Financials,244461105,5.18,2030-04-27,356578584.0,62052794.0,183139278.0,3.5,2.95,B,0.05,5500374.86,Review Required (High Exposure)
CORP_00682,Financials,108312086,3.43,2028-10-08,289434638.0,38417462.0,155471521.0,3.12,4.05,C,0.15,7311065.8,Critical Watchlist
CORP_00683,Financials,42317456,2.72,2032-03-24,351870541.0,91526140.0,235395782.0,5.39,2.57,B,0.05,952142.76,Performing
CORP_00684,Telecommunications,136952729,2.76,2028-02-13,251312972.0,59407367.0,123226626.0,6.64,2.07,A,0.01,616287.28,Performing
CORP_00685,Aviation,32812615,4.98,2030-12-20,423854162.0,125637531.0,267646522.0,4.95,2.13,A,0.01,147656.77,Performing
CORP_00686,Retail,49653148,5.1,2032-08-23,451937232.0,127286596.0,633604786.0,2.09,4.98,C,0.15,3351587.49,Critical Watchlist
CORP_00687,Retail,144050905,2.1,2029-04-16,83776929.0,23610875.0,67613511.0,5.29,2.86,B,0.05,3241145.36,Performing
CORP_00688,Healthcare,248153865,5.77,2029-12-21,261179766.0,45065124.0,131542587.0,3.34,2.92,B,0.05,5583461.96,Review Required (High Exposure)
CORP_00689,Financials,104952217,4.93,2026-11-03,64541311.0,7556975.0,22939099.0,3.49,3.04,B,0.05,2361424.88,Performing
CORP_00690,Telecommunications,125794109,4.1,2028-02-18,309616634.0,38907838.0,172674283.0,2.62,4.44,C,0.15,8491102.36,Critical Watchlist
CORP_00691,Healthcare,13454561,3.59,2032-12-26,490057425.0,106358087.0,526220937.0,2.5,4.95,C,0.15,908182.87,Critical Watchlist
CORP_00692,Commercial Real Estate,50932658,3.99,2032-05-04,237518520.0,44013201.0,134318581.0,3.86,3.05,B,0.05,1145984.81,Performing
CORP_00693,Healthcare,141815208,1.88,2026-01-08,487298474.0,57586470.0,204791763.0,4.41,3.56,B,0.05,3190842.18,Performing
CORP_00694,Aviation,244078595,2.12,2032-12-30,105533691.0,20685637.0,85916517.0,3.64,4.15,C,0.15,16475305.16,Critical Watchlist
CORP_00695,Logistics,28151417,1.5,2027-04-21,121390988.0,29875773.0,143793195.0,3.46,4.81,C,0.15,1900220.65,Critical Watchlist
CORP_00696,Technology,44673332,1.85,2029-08-13,259551237.0,49900064.0,198437875.0,3.96,3.98,B,0.05,1005149.97,Performing
CORP_00697,Financials,158917041,3.5,2032-01-21,135547007.0,28896405.0,66328912.0,5.45,2.3,A,0.01,715126.68,Performing
CORP_00698,Logistics,21934380,3.92,2027-04-30,421434794.0,86122045.0,350050974.0,2.92,4.06,C,0.15,1480570.65,Critical Watchlist
CORP_00699,Healthcare,15617244,1.1,2028-06-23,423789628.0,78273764.0,310619035.0,4.5,3.97,B,0.05,351387.99,Performing
CORP_00700,Telecommunications,173303991,5.38,2027-07-13,81231507.0,18095290.0,66487335.0,2.75,3.67,B,0.05,3899339.8,Review Required (High Exposure)
CORP_00701,Technology,209316067,2.62,2031-05-22,202905108.0,54807334.0,156559758.0,4.92,2.86,B,0.05,4709611.51,Review Required (High Exposure)
CORP_00702,Retail,189451800,6.02,2032-04-04,464296129.0,101491947.0,468235951.0,2.06,4.61,C,0.15,12787996.5,Critical Watchlist
CORP_00703,Manufacturing,234698836,6.32,2029-02-01,313433637.0,32402123.0,153933776.0,1.95,4.75,C,0.15,15842171.43,Critical Watchlist
CORP_00704,Technology,134195004,2.02,2029-05-18,347623255.0,103491958.0,355901410.0,4.46,3.44,B,0.05,3019387.59,Performing
CORP_00705,Aviation,142587448,3.54,2027-04-13,248308779.0,72033152.0,285996266.0,3.13,3.97,B,0.05,3208217.58,Performing
CORP_00706,Aviation,211037667,1.01,2032-08-30,319942657.0,68009925.0,319372402.0,3.86,4.7,C,0.15,14245042.52,Critical Watchlist
CORP_00707,Healthcare,230226121,4.29,2028-04-27,51615466.0,12637781.0,46419469.0,3.1,3.67,B,0.05,5180087.72,Review Required (High Exposure)
CORP_00708,Commercial Real Estate,213181092,4.34,2032-08-31,227406293.0,40554809.0,89729589.0,5.11,2.21,A,0.01,959314.91,Performing
CORP_00709,Aviation,7640328,2.36,2026-09-16,355262306.0,92055855.0,263472278.0,5.09,2.86,B,0.05,171907.38,Performing
CORP_00710,Aviation,30856919,4.07,2026-10-10,17414632.0,1941160.0,7699607.0,2.94,3.97,B,0.05,694280.68,Performing
CORP_00711,Telecommunications,249103359,2.24,2030-07-08,271509710.0,29102115.0,108061925.0,4.0,3.71,B,0.05,5604825.58,Review Required (High Exposure)
CORP_00712,Healthcare,62658082,1.88,2031-03-14,491822779.0,64908754.0,236746600.0,4.3,3.65,B,0.05,1409806.84,Performing
CORP_00713,Technology,232655344,4.58,2026-02-09,73166522.0,12309300.0,38741107.0,3.5,3.15,B,0.05,5234745.24,Review Required (High Exposure)
CORP_00714,Commercial Real Estate,194613154,2.79,2032-12-08,119698411.0,33479337.0,118485179.0,3.88,3.54,B,0.05,4378795.97,Review Required (High Exposure)
CORP_00715,Logistics,166566703,4.25,2032-03-17,170280019.0,40712352.0,85963335.0,5.41,2.11,A,0.01,749550.16,Performing
CORP_00716,Manufacturing,16552291,3.38,2028-10-11,197397878.0,43540267.0,157113178.0,3.52,3.61,B,0.05,372426.55,Performing
CORP_00717,Financials,5070640,6.41,2027-09-05,177453927.0,36494498.0,149936860.0,2.23,4.11,C,0.15,342268.2,Critical Watchlist
CORP_00718,Retail,118442790,1.82,2031-03-31,382323580.0,81929147.0,391064166.0,3.31,4.77,C,0.15,7994888.32,Critical Watchlist
CORP_00719,Aviation,82498463,3.56,2027-11-19,336721620.0,44465236.0,182177401.0,3.03,4.1,C,0.15,5568646.25,Critical Watchlist
CORP_00720,Healthcare,126562775,4.74,2027-09-05,34633550.0,5170757.0,24134450.0,2.32,4.67,C,0.15,8542987.31,Critical Watchlist
CORP_00721,Financials,239576534,3.18,2032-04-26,389537124.0,110990355.0,439018558.0,3.29,3.96,B,0.05,5390472.02,Review Required (High Exposure)
CORP_00722,Retail,244475901,6.36,2032-08-10,368629877.0,52040138.0,160688895.0,2.98,3.09,B,0.05,5500707.77,Review Required (High Exposure)
CORP_00723,Retail,202193764,4.97,2030-11-17,31634988.0,5372278.0,12554832.0,4.52,2.34,A,0.01,909871.94,Performing
CORP_00724,Logistics,224459339,4.61,2030-12-16,56924660.0,8855490.0,18653196.0,5.21,2.11,A,0.01,1010067.03,Performing
CORP_00725,Logistics,236902576,5.16,2030-03-28,226000041.0,27591739.0,109839368.0,2.6,3.98,B,0.05,5330307.96,Review Required (High Exposure)
CORP_00726,Logistics,240556534,6.24,2031-04-15,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00727,Energy,8741196,5.99,2029-02-26,412696767.0,91848643.0,306884986.0,2.85,3.34,B,0.05,196676.91,Performing
CORP_00728,Energy,230093910,4.98,2027-07-29,132346486.0,38512942.0,191198514.0,2.12,4.96,C,0.15,15531338.92,Critical Watchlist
CORP_00729,Retail,24511512,5.12,2031-03-26,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00730,Logistics,222910114,1.8,2028-10-09,461355610.0,97807622.0,436638270.0,3.56,4.46,C,0.15,15046432.69,Critical Watchlist
CORP_00731,Telecommunications,179478184,1.57,2027-11-01,485899520.0,119268471.0,518325120.0,3.79,4.35,C,0.15,12114777.42,Critical Watchlist
CORP_00732,Aviation,16720477,4.14,2026-09-26,57793094.0,9978077.0,20871933.0,5.53,2.09,A,0.01,75242.15,Performing
CORP_00733,Financials,123338832,1.1,2029-07-07,452175850.0,111965372.0,310257663.0,6.44,2.77,B,0.05,2775123.72,Performing
CORP_00734,Financials,152435376,3.65,2028-07-12,214612532.0,45355285.0,132487902.0,4.2,2.92,B,0.05,3429795.96,Review Required (High Exposure)
CORP_00735,Energy,27558781,2.16,2029-01-30,87181152.0,14163211.0,35521292.0,5.99,2.51,B,0.05,620072.57,Performing
CORP_00736,Retail,64946863,2.9,2030-03-10,173117682.0,35932519.0,176503311.0,2.75,4.91,C,0.15,4383913.25,Critical Watchlist
CORP_00737,Healthcare,67784216,5.27,2030-10-25,15050585.0,2720773.0,7333239.0,3.8,2.7,B,0.05,1525144.86,Performing
CORP_00738,Technology,37425301,6.18,2030-05-14,190768101.0,30768080.0,145850455.0,1.98,4.74,C,0.15,2526207.82,Critical Watchlist
CORP_00739,Technology,209591500,1.4,2026-09-04,497329684.0,76928621.0,208722105.0,6.25,2.71,B,0.05,4715808.75,Review Required (High Exposure)
CORP_00740,Energy,93146618,3.94,2030-04-10,245643959.0,47606394.0,97291382.0,5.8,2.04,A,0.01,419159.78,Performing
CORP_00741,Healthcare,165996370,5.85,2031-12-19,311952153.0,41164040.0,88789261.0,4.48,2.16,A,0.01,746983.66,Performing
CORP_00742,Energy,65995760,1.45,2032-07-28,403573034.0,73538669.0,338785598.0,3.65,4.61,C,0.15,4454713.8,Critical Watchlist
CORP_00743,Technology,234717603,5.53,2032-02-22,369670109.0,83261953.0,282967092.0,2.93,3.4,B,0.05,5281146.07,Review Required (High Exposure)
CORP_00744,Healthcare,51547339,2.97,2031-04-24,215582231.0,36671526.0,152387634.0,3.22,4.16,C,0.15,3479445.38,Critical Watchlist
CORP_00745,Logistics,95372540,2.77,2028-07-18,193587102.0,32098167.0,135808268.0,3.25,4.23,C,0.15,6437646.45,Critical Watchlist
CORP_00746,Retail,135489576,6.38,2026-08-15,363450216.0,47274548.0,165282066.0,2.63,3.5,B,0.05,3048515.46,Performing
CORP_00747,Financials,153791186,2.1,2026-09-22,233522022.0,27929792.0,129924726.0,3.26,4.65,C,0.15,10380905.06,Critical Watchlist
CORP_00748,Telecommunications,128637835,4.81,2029-10-27,402252487.0,102845838.0,375188246.0,2.94,3.65,B,0.05,2894351.29,Performing
CORP_00749,Commercial Real Estate,187128904,5.52,2029-12-28,124874553.0,15113783.0,50757863.0,2.97,3.36,B,0.05,4210400.34,Review Required (High Exposure)
CORP_00750,Retail,34264326,1.23,2027-10-08,120246513.0,30027487.0,102343579.0,5.12,3.41,B,0.05,770947.34,Performing
CORP_00751,Logistics,87896667,4.69,2032-03-08,324652656.0,56814477.0,182262321.0,3.39,3.21,B,0.05,1977675.01,Performing
CORP_00752,Technology,58953229,6.23,2029-11-19,173828534.0,31123911.0,134970968.0,2.15,4.34,C,0.15,3979342.96,Critical Watchlist
CORP_00753,Logistics,227350046,1.68,2030-01-13,129091091.0,16505474.0,65620536.0,4.07,3.98,B,0.05,5115376.04,Review Required (High Exposure)
CORP_00754,Energy,61294783,5.93,2029-10-19,57694617.0,9134905.0,31265320.0,2.8,3.42,B,0.05,1379132.62,Performing
CORP_00755,Healthcare,198363507,4.27,2031-03-15,343016239.0,86242313.0,360811135.0,2.73,4.18,C,0.15,13389536.72,Critical Watchlist
CORP_00756,Financials,51977874,4.39,2032-11-09,331156070.0,97543724.0,270878625.0,4.05,2.78,B,0.05,1169502.16,Performing
CORP_00757,Aviation,243480889,4.37,2029-06-03,349448826.0,71836811.0,273545281.0,2.96,3.81,B,0.05,5478320.0,Review Required (High Exposure)
CORP_00758,Energy,34365614,2.64,2028-09-08,409291023.0,72381859.0,268173807.0,3.78,3.7,B,0.05,773226.32,Performing
CORP_00759,Retail,94268367,6.14,2029-02-28,156013823.0,43042290.0,188184637.0,2.15,4.37,C,0.15,6363114.77,Critical Watchlist
CORP_00760,Energy,52010676,6.21,2027-08-11,255586320.0,27367385.0,86905569.0,2.94,3.18,B,0.05,1170240.21,Performing
CORP_00761,Retail,130430852,4.44,2027-04-21,80507472.0,10879701.0,24290431.0,5.01,2.23,A,0.01,586938.83,Performing
CORP_00762,Aviation,190588834,5.31,2030-12-27,40467090.0,10750172.0,26785164.0,4.09,2.49,A,0.01,857649.75,Performing
CORP_00763,Manufacturing,176544971,4.37,2028-09-12,332918721.0,63469014.0,252718149.0,2.83,3.98,B,0.05,3972261.85,Review Required (High Exposure)
CORP_00764,Financials,74426200,3.66,2032-01-13,175528543.0,17990141.0,85821854.0,2.57,4.77,C,0.15,5023768.5,Critical Watchlist
CORP_00765,Telecommunications,235652851,4.63,2029-05-26,477199553.0,78079738.0,317985879.0,2.69,4.07,C,0.15,15906567.44,Critical Watchlist
CORP_00766,Telecommunications,209090234,4.04,2026-07-09,498635350.0,76700439.0,286968812.0,3.13,3.74,B,0.05,4704530.27,Review Required (High Exposure)
CORP_00767,Commercial Real Estate,113352980,4.29,2029-12-11,410999701.0,47043058.0,161351626.0,3.32,3.43,B,0.05,2550442.05,Performing
